time,open,high,low,close,tick_volume,spread,real_volume
2017-09-05,1333.56,1344.25,1328.18,1341.63,86699,24,0
2017-09-06,1341.62,1342.39,1331.55,1333.62,72474,24,0
2017-09-07,1333.62,1349.42,1332.55,1347.36,83614,24,0
2017-09-08,1347.36,1357.42,1342.71,1346.6,83343,24,0
2017-09-10,1334.66,1339.96,1334.36,1334.95,3023,24,0
2017-09-11,1334.96,1338.96,1326.34,1328.72,62311,24,0
2017-09-12,1328.71,1328.97,1323.18,1326.15,39163,4,1336750
2017-09-13,1331.03,1334.59,1320.77,1322.71,48905,24,0
2017-09-14,1322.71,1333.36,1319.17,1333.13,65601,24,0
2017-09-15,1333.16,1334.24,1319.73,1320.53,64062,24,0
2017-09-17,1319.45,1319.46,1317.35,1317.36,1040,24,0
2017-09-18,1317.33,1319.59,1304.57,1307.8,56187,24,0
2017-09-19,1307.86,1311.6,1305.06,1310.58,56062,24,0
2017-09-20,1310.59,1315.94,1309.41,1311.1,42915,24,0
2017-09-24,1297.61,1297.65,1292.35,1293.27,2041,28,0
2017-09-25,1293.25,1311.38,1290.72,1308.44,72091,24,0
2017-09-26,1308.34,1313.56,1298.39,1301.49,52988,24,0
2017-10-01,1279.74,1279.74,1276.82,1277.93,726,29,0
2017-10-02,1277.9,1278.62,1270.35,1271.58,50781,24,0
2017-10-03,1271.61,1274.68,1268.28,1272.24,41827,24,0
2017-10-04,1272.24,1282.12,1271.79,1274.73,42648,24,0
2017-10-05,1274.71,1275.98,1267.28,1268.73,28334,24,0
2017-10-06,1268.73,1276.06,1260.54,1276.06,55875,24,0
2017-10-08,1275.66,1277.54,1275.45,1276.44,1767,24,0
2017-10-09,1276.44,1285.36,1275.16,1283.74,46926,24,0
2017-10-10,1283.75,1294.13,1282.02,1289.11,51256,24,0
2017-10-11,1289.11,1293.42,1284.49,1292.22,56657,24,0
2017-10-12,1292.22,1297.39,1289.52,1294.23,84913,24,0
2017-10-13,1294.25,1303.64,1290.82,1303.3,137209,31,186154773
2017-10-15,1302.51,1303.41,1301.58,1301.8,2081,35,3768084
2017-10-16,1301.79,1305.91,1290.31,1295.58,144798,27,355557238
2017-10-17,1295.57,1295.71,1281.22,1285.52,156826,26,374444093
2017-10-18,1285.53,1288.78,1276.85,1280.0,115929,14,0
2017-10-19,1280.01,1290.67,1276.45,1289.88,153425,27,0
2017-10-20,1289.87,1290.9,1277.83,1280.11,141825,27,0
2017-10-22,1277.4,1278.13,1276.86,1277.49,2456,38,0
2017-10-23,1277.49,1283.13,1272.39,1281.99,121457,30,0
2017-10-24,1282.0,1283.51,1273.6,1276.44,128108,26,0
2017-10-25,1276.45,1279.95,1270.88,1278.82,152324,28,0
2017-10-26,1278.83,1282.38,1265.6,1266.64,148448,25,0
2017-10-27,1266.61,1273.66,1263.62,1273.43,146526,26,0
2017-10-29,1273.19,1273.59,1271.9,1272.39,1515,19,0
2017-10-30,1272.48,1278.67,1268.8,1275.97,115998,29,0
2017-10-31,1275.98,1278.01,1267.53,1270.32,113959,25,0
2017-11-01,1270.38,1280.71,1267.85,1275.52,143729,1,0
2017-11-02,1275.5,1281.26,1273.28,1277.54,131350,28,0
2017-11-03,1277.56,1280.05,1265.37,1270.03,110486,27,0
2017-11-05,1270.55,1270.69,1268.82,1270.41,2165,36,0
2017-11-06,1270.41,1282.79,1265.98,1279.9,112000,0,0
2017-11-07,1279.91,1280.62,1271.71,1277.52,112864,30,0
2017-11-08,1277.43,1287.07,1275.84,1281.75,109833,0,0
2017-11-09,1281.8,1288.31,1279.82,1285.91,149334,29,0
2017-11-10,1285.92,1286.93,1273.32,1275.6,117519,29,0
2017-11-12,1275.02,1275.5,1274.19,1275.11,2890,36,0
2017-11-13,1275.09,1279.62,1274.72,1277.72,95778,23,0
2017-11-14,1277.72,1283.45,1269.8,1280.77,118878,0,0
2017-11-15,1280.77,1289.39,1276.57,1279.31,152964,30,0
2017-11-16,1279.29,1281.67,1274.99,1279.11,111906,0,0
2017-11-17,1279.16,1296.77,1278.78,1294.11,124544,16,0
2017-11-19,1292.31,1294.62,1291.89,1293.43,4891,36,0
2017-11-20,1293.31,1294.0,1274.46,1279.19,128013,21,0
2017-11-21,1279.2,1284.6,1276.18,1281.84,112397,17,0
2017-11-22,1281.79,1294.52,1278.93,1290.76,117766,0,0
2017-11-23,1290.79,1293.44,1286.82,1291.21,55859,0,0
2017-11-24,1291.16,1293.13,1285.49,1288.27,87526,0,0
2017-11-26,1288.27,1288.64,1287.13,1287.26,1580,36,0
2017-11-27,1287.28,1299.08,1286.62,1294.37,107848,0,0
2017-11-28,1294.33,1297.28,1290.53,1293.85,111252,13,0
2017-11-29,1293.85,1296.54,1281.9,1283.98,129062,0,0
2017-11-30,1283.98,1285.16,1270.22,1274.82,142554,0,0
2017-12-01,1274.8,1289.07,1271.5,1279.88,162278,29,0
2017-12-03,1272.8,1275.33,1272.36,1273.77,4921,36,0
2017-12-04,1273.77,1277.02,1270.89,1276.39,119276,0,0
2017-12-05,1276.39,1276.86,1260.86,1266.09,121619,14,0
2017-12-06,1266.05,1269.13,1262.43,1263.88,128161,31,0
2017-12-07,1263.82,1263.96,1243.78,1246.95,119488,29,0
2017-12-08,1246.94,1252.23,1243.6,1248.04,107024,31,0
2017-12-10,1247.7,1249.02,1247.61,1248.42,1980,16,0
2017-12-11,1248.42,1251.4,1240.58,1242.7,83033,4,0
2017-12-12,1242.7,1246.09,1236.37,1243.28,84535,26,0
2017-12-13,1243.28,1256.92,1240.12,1253.86,109024,9,0
2017-12-14,1253.82,1258.95,1250.35,1253.42,109238,29,0
2017-12-15,1253.32,1261.72,1252.99,1255.33,100497,0,0
2017-12-17,1254.28,1254.38,1253.53,1253.71,2232,36,0
2017-12-18,1253.7,1263.83,1252.62,1261.29,92248,30,0
2017-12-19,1261.28,1265.11,1259.11,1261.58,92206,12,0
2017-12-20,1261.6,1267.7,1261.25,1266.33,92149,0,0
2017-12-21,1266.3,1268.8,1262.64,1266.83,84483,33,0
2017-12-22,1266.84,1276.02,1264.84,1275.28,71059,0,0
2017-12-26,1278.14,1283.58,1276.92,1281.97,41585,19,0
2017-12-27,1281.96,1288.8,1281.22,1287.52,80487,1,0
2017-12-28,1287.53,1295.07,1287.04,1293.97,75954,6,0
2017-12-29,1293.95,1307.41,1293.85,1302.54,78308,29,0
2018-01-02,1309.81,1321.24,1308.4,1320.18,68436,29,0
2018-01-03,1320.19,1321.12,1307.31,1311.03,94786,29,0
2018-01-04,1311.01,1325.84,1305.7,1320.81,99801,16,0
2018-01-05,1320.82,1323.26,1313.55,1319.9,91502,0,0
2018-01-07,1320.63,1321.32,1319.09,1319.44,1911,36,0
2018-01-08,1319.51,1322.0,1314.65,1317.91,79041,31,0
2018-01-09,1317.9,1320.04,1308.26,1310.25,100765,0,0
2018-01-10,1310.24,1327.6,1307.96,1317.66,135707,31,0
2018-01-11,1317.66,1323.79,1315.58,1322.68,114632,16,0
2018-01-12,1322.68,1339.21,1322.66,1338.17,123225,0,0
2018-01-14,1336.56,1337.35,1336.11,1336.74,1071,36,0
2018-01-15,1336.76,1344.6,1336.33,1341.41,85188,36,0
2018-01-16,1341.4,1341.83,1331.66,1340.61,122659,32,0
2018-01-17,1340.6,1343.82,1326.28,1328.42,142055,29,0
2018-01-18,1328.52,1332.96,1324.14,1327.83,135484,0,0
2018-01-19,1327.83,1337.86,1326.66,1331.43,127838,24,0
2018-01-21,1334.84,1335.47,1331.88,1334.64,3534,36,0
2018-01-22,1334.62,1335.44,1328.27,1333.05,97834,15,0
2018-01-23,1333.06,1342.16,1331.24,1341.73,120343,21,0
2018-01-24,1341.69,1362.02,1339.42,1355.87,139648,29,0
2018-01-25,1355.84,1365.92,1342.33,1346.64,189484,24,0
2018-01-26,1346.61,1356.96,1345.71,1350.0,180000,15,0
2018-01-28,1350.16,1351.16,1348.94,1351.16,3832,15,0
2018-01-29,1351.16,1352.39,1337.57,1341.26,173487,15,0
2018-01-30,1341.27,1348.9,1334.44,1338.51,205127,15,0
2018-01-31,1338.41,1347.57,1332.75,1345.27,212520,15,0
2018-02-01,1345.27,1350.97,1337.24,1348.62,173340,5,0
2018-02-02,1348.57,1350.06,1327.43,1332.57,175368,13,0
2018-02-04,1332.21,1333.89,1329.48,1332.61,6526,13,0
2018-02-05,1332.68,1341.59,1328.99,1340.45,193426,12,0
2018-02-06,1340.44,1346.08,1320.18,1325.33,284053,12,0
2018-02-07,1325.33,1332.3,1311.38,1319.03,199751,12,0
2018-02-08,1319.03,1322.63,1307.04,1322.03,218617,12,0
2018-02-09,1322.0,1322.0,1311.12,1315.64,225581,14,0
2018-02-11,1314.42,1316.9,1314.16,1316.3,3955,14,0
2018-02-12,1316.3,1326.69,1315.97,1322.5,145862,14,0
2018-02-13,1322.46,1332.99,1321.59,1331.76,155948,14,0
2018-02-14,1331.86,1355.5,1326.62,1353.78,184548,14,0
2018-02-15,1353.86,1357.07,1348.53,1353.89,173423,14,0
2018-02-16,1353.86,1361.69,1344.71,1347.43,163623,14,0
2018-02-18,1347.76,1349.86,1347.61,1348.04,3824,14,0
2018-02-19,1348.04,1351.34,1343.54,1345.31,86884,14,0
2018-02-20,1345.32,1346.51,1328.44,1329.91,149322,14,0
2018-02-21,1329.9,1336.22,1322.14,1326.79,159123,14,0
2018-02-22,1326.79,1332.13,1320.93,1330.5,148429,14,0
2018-02-23,1330.49,1331.62,1325.78,1328.78,117907,14,0
2018-02-25,1327.83,1329.95,1326.65,1327.03,4753,14,0
2018-02-26,1327.03,1341.0,1327.01,1332.19,136226,14,0
2018-02-27,1332.19,1336.7,1313.41,1317.4,157185,14,0
2018-02-28,1317.44,1322.49,1315.59,1317.37,143473,14,0
2018-03-01,1317.34,1321.07,1302.77,1317.01,191334,14,0
2018-03-02,1317.04,1325.42,1315.2,1322.12,159699,14,0
2018-03-04,1323.64,1324.23,1320.65,1323.09,4512,14,0
2018-03-05,1323.08,1327.73,1317.53,1320.92,175193,14,0
2018-03-06,1320.85,1339.39,1320.49,1339.03,190693,14,0
2018-03-07,1338.96,1340.38,1322.18,1324.51,201004,14,0
2018-03-08,1324.49,1329.0,1318.87,1320.93,183934,14,0
2018-03-09,1320.95,1325.14,1312.83,1323.36,177056,14,0
2018-03-11,1323.58,1324.13,1322.63,1323.07,1640,15,0
2018-03-12,1323.07,1325.7,1315.04,1324.93,121639,14,0
2018-03-13,1324.93,1328.28,1313.64,1326.33,153145,14,0
2018-03-14,1326.3,1330.01,1321.46,1325.22,146994,14,0
2018-03-15,1325.23,1327.88,1314.93,1315.82,134152,14,0
2018-03-16,1315.82,1321.72,1309.63,1313.47,120429,14,0
2018-03-18,1313.59,1314.39,1312.69,1313.16,4146,15,0
2018-03-19,1313.12,1319.57,1307.76,1317.05,130588,14,0
2018-03-20,1317.05,1317.41,1307.17,1310.02,121486,14,0
2018-03-21,1310.02,1336.6,1309.79,1332.04,148815,14,0
2018-03-22,1332.02,1334.86,1324.77,1332.71,175130,14,0
2018-03-23,1332.71,1350.2,1331.74,1347.51,169347,14,0
2018-03-25,1347.85,1350.86,1347.4,1350.13,2731,14,0
2018-03-26,1350.13,1355.87,1343.46,1353.39,142654,14,0
2018-03-27,1353.38,1356.83,1339.84,1345.38,144487,14,0
2018-03-28,1345.39,1346.99,1323.44,1326.22,177164,14,0
2018-03-29,1326.2,1328.3,1321.21,1325.04,140992,14,0
2018-04-01,1326.04,1326.65,1324.81,1326.16,2973,14,0
2018-04-02,1326.15,1344.86,1325.76,1340.26,139657,14,0
2018-04-03,1340.29,1342.46,1328.88,1333.29,141152,14,0
2018-04-04,1333.3,1348.24,1331.49,1334.25,114717,14,0
2018-04-05,1334.26,1334.39,1322.72,1328.91,92526,14,0
2018-04-06,1328.94,1335.42,1319.33,1332.69,128255,14,0
2018-04-08,1334.36,1334.73,1332.35,1333.68,2832,17,0
2018-04-09,1333.66,1337.95,1326.83,1335.53,98275,14,0
2018-04-10,1335.54,1342.55,1331.07,1340.42,108432,14,0
2018-04-11,1340.4,1365.22,1339.74,1352.96,126200,14,0
2018-04-12,1352.95,1353.15,1333.76,1338.24,121874,14,0
2018-04-13,1338.22,1347.1,1334.28,1345.07,109497,14,0
2018-04-15,1344.02,1345.11,1340.11,1342.07,4073,14,0
2018-04-16,1342.07,1350.48,1341.13,1346.66,91166,14,0
2018-04-17,1346.64,1349.36,1337.65,1346.6,92524,14,0
2018-04-18,1346.6,1355.67,1342.27,1351.02,97583,14,0
2018-04-19,1351.02,1354.65,1340.93,1345.57,111488,14,0
2018-04-20,1345.56,1346.15,1334.93,1335.44,87658,14,0
2018-04-22,1334.86,1335.42,1331.73,1332.99,2918,15,0
2018-04-23,1332.99,1335.46,1322.08,1324.58,100964,14,0
2018-04-24,1324.59,1332.64,1322.09,1330.83,109158,14,0
2018-04-25,1330.84,1332.03,1318.77,1322.12,78176,14,0
2018-04-26,1322.1,1326.57,1315.26,1317.23,95154,14,0
2018-04-27,1317.23,1325.21,1315.36,1322.91,82154,14,0
2018-04-29,1323.87,1323.87,1322.21,1322.9,1360,18,0
2018-04-30,1322.89,1324.88,1310.18,1315.87,74118,14,0
2018-05-01,1315.89,1315.89,1301.74,1304.71,87186,14,0
2018-05-02,1304.72,1313.48,1303.89,1306.05,130836,14,0
2018-05-03,1306.06,1318.06,1305.39,1312.69,122869,14,0
2018-05-04,1312.67,1315.32,1307.96,1314.6,104244,14,0
2018-05-06,1314.83,1315.24,1314.2,1314.75,480,15,0
2018-05-07,1314.75,1318.86,1310.21,1313.8,90956,14,0
2018-05-08,1313.79,1317.77,1305.92,1315.02,150085,14,0
2018-05-09,1315.03,1317.38,1304.29,1312.44,98900,14,0
2018-05-10,1312.41,1322.81,1310.74,1320.99,103381,14,0
2018-05-11,1320.95,1325.89,1316.86,1317.93,76261,14,0
2018-05-13,1318.07,1319.06,1317.82,1318.86,777,14,0
2018-05-14,1318.84,1322.29,1312.91,1313.94,72049,14,0
2018-05-15,1313.92,1314.84,1288.67,1292.29,100465,14,0
2018-05-16,1292.25,1296.87,1286.38,1291.57,95616,14,0
2018-05-17,1291.56,1294.35,1284.93,1290.53,89051,14,0
2018-05-18,1290.54,1294.16,1286.06,1292.48,81581,14,0
2018-05-20,1291.03,1291.98,1290.53,1290.59,1993,14,0
2018-05-21,1290.58,1293.23,1282.0,1293.13,79290,14,0
2018-05-22,1293.14,1296.11,1287.9,1292.11,81530,14,0
2018-05-23,1292.11,1298.24,1287.86,1293.79,112131,14,0
2018-05-24,1293.79,1306.59,1292.72,1305.02,100694,14,0
2018-05-25,1305.01,1307.75,1299.84,1300.52,102650,14,0
2018-05-27,1299.66,1299.91,1296.32,1297.49,2378,14,0
2018-05-28,1297.46,1300.3,1295.48,1297.45,63347,14,0
2018-05-29,1297.38,1306.59,1292.77,1300.55,136393,14,0
2018-05-30,1300.55,1304.31,1295.85,1302.14,125659,14,0
2018-05-31,1302.17,1306.43,1297.54,1299.93,114392,10,0
2018-06-01,1299.94,1300.54,1289.31,1293.27,96843,12,0
2018-06-03,1293.37,1293.97,1292.95,1293.33,1204,14,0
2018-06-04,1293.34,1298.02,1290.2,1292.17,91377,14,0
2018-06-05,1292.16,1300.5,1289.75,1296.88,80236,14,0
2018-06-06,1296.86,1301.77,1293.75,1297.22,84852,14,0
2018-06-07,1297.22,1303.16,1294.81,1296.87,86438,14,0
2018-06-08,1296.87,1300.54,1292.88,1298.6,99244,14,0
2018-06-10,1299.58,1299.84,1298.22,1298.63,967,18,0
2018-06-11,1298.62,1302.16,1294.09,1299.43,65293,10,0
2018-06-12,1299.43,1299.79,1293.09,1295.58,76919,14,0
2018-06-13,1295.56,1301.18,1291.81,1299.63,86198,14,0
2018-06-14,1299.65,1309.24,1297.52,1302.85,98184,14,0
2018-06-15,1302.84,1303.06,1275.4,1280.19,100730,14,0
2018-06-17,1278.43,1280.05,1278.21,1279.93,723,16,0
2018-06-18,1279.93,1282.39,1276.99,1279.13,54294,14,0
2018-06-19,1279.1,1283.99,1270.33,1274.68,66101,14,0
2018-06-20,1274.68,1276.38,1267.56,1268.83,63868,14,0
2018-06-21,1268.84,1270.06,1261.17,1267.61,64120,14,0
2018-06-22,1267.6,1271.03,1266.58,1269.21,56779,14,0
2018-06-24,1271.36,1271.87,1270.78,1271.08,178,42,0
2018-06-25,1271.16,1272.54,1264.24,1266.19,50285,14,0
2018-06-26,1266.2,1267.61,1254.71,1258.49,55809,14,0
2018-06-27,1258.5,1260.05,1250.59,1252.54,73253,14,0
2018-06-28,1252.6,1254.24,1245.84,1248.92,72355,14,0
2018-06-29,1248.91,1255.57,1245.93,1252.74,66828,14,0
2018-07-01,1252.42,1253.76,1252.42,1253.05,557,14,0
2018-07-02,1252.99,1254.15,1239.63,1242.56,64700,13,0
2018-07-03,1242.55,1256.85,1237.83,1253.54,61863,14,0
2018-07-04,1253.55,1261.07,1252.85,1257.01,42388,14,0
2018-07-05,1257.01,1259.7,1251.24,1257.47,54717,14,0
2018-07-06,1257.47,1258.83,1252.69,1254.56,53381,14,0
2018-07-08,1255.02,1256.03,1254.74,1255.84,462,23,0
2018-07-09,1255.79,1265.86,1255.36,1258.08,60950,14,0
2018-07-10,1258.09,1260.24,1247.28,1254.99,60594,14,0
2018-07-11,1254.99,1256.84,1241.41,1242.64,73485,14,0
2018-07-12,1242.64,1248.5,1241.26,1246.36,63336,14,0
2018-07-13,1246.35,1248.04,1236.3,1241.06,58778,14,0
2018-07-15,1241.09,1241.99,1240.91,1241.58,663,20,0
2018-07-16,1241.67,1245.51,1238.25,1240.51,55365,14,0
2018-07-17,1240.51,1244.94,1226.02,1227.98,61326,14,0
2018-07-18,1227.98,1229.1,1221.03,1226.5,52209,14,0
2018-07-19,1226.51,1229.36,1211.4,1223.04,69569,12,0
2018-07-20,1223.05,1232.22,1215.52,1231.59,68029,14,0
2018-07-22,1230.7,1231.92,1229.87,1231.84,915,15,0
2018-07-23,1231.88,1235.15,1222.14,1224.68,61416,14,0
2018-07-24,1224.68,1229.45,1218.09,1224.77,71801,14,0
2018-07-25,1224.77,1234.14,1223.16,1231.82,74409,14,0
2018-07-26,1231.82,1235.14,1222.29,1223.28,63105,14,0
2018-07-27,1223.28,1227.31,1217.51,1222.81,57388,14,0
2018-07-29,1222.99,1223.81,1222.42,1223.11,627,15,0
2018-07-30,1223.09,1225.03,1218.96,1221.81,41731,14,0
2018-07-31,1221.81,1228.53,1213.93,1223.56,63468,10,0
2018-08-01,1223.56,1224.7,1215.69,1216.94,61698,15,0
2018-08-02,1216.95,1221.22,1206.97,1209.19,61783,15,0
2018-08-03,1209.19,1219.97,1204.38,1213.14,62621,15,0
2018-08-05,1213.86,1214.33,1213.29,1213.71,721,19,0
2018-08-06,1213.66,1217.84,1206.48,1208.23,49441,15,0
2018-08-07,1208.23,1216.1,1207.73,1211.54,49892,15,0
2018-08-08,1211.54,1215.81,1206.35,1213.57,48133,13,0
2018-08-09,1213.57,1217.31,1210.72,1211.75,58050,15,0
2018-08-10,1211.75,1217.07,1205.7,1211.38,76716,15,0
2018-08-12,1211.42,1213.13,1211.42,1212.5,1292,15,0
2018-08-13,1212.49,1213.8,1191.59,1194.45,89737,15,0
2018-08-14,1194.45,1198.67,1191.99,1194.26,62066,15,0
2018-08-15,1194.29,1194.55,1173.07,1175.65,77714,15,0
2018-08-16,1175.65,1181.95,1160.07,1174.78,93487,14,0
2018-08-17,1174.78,1185.0,1171.75,1184.17,63995,15,0
2018-08-19,1183.62,1183.92,1182.7,1183.26,816,19,0
2018-08-20,1183.26,1191.07,1182.79,1190.73,53249,15,0
2018-08-21,1190.67,1196.91,1187.65,1196.15,69910,15,0
2018-08-22,1196.16,1201.52,1192.55,1196.16,68066,15,0
2018-08-23,1196.16,1196.51,1183.8,1185.26,64823,15,0
2018-08-24,1185.26,1208.5,1183.18,1205.88,67708,15,0
2018-08-26,1207.04,1207.43,1206.06,1206.47,881,19,0
2018-08-27,1206.48,1212.33,1203.1,1210.57,48302,12,0
2018-08-28,1210.57,1214.21,1199.53,1202.07,64607,15,0
2018-08-29,1202.19,1207.26,1201.38,1206.34,57999,15,0
2018-08-30,1206.34,1207.81,1196.2,1199.73,61444,15,0
2018-08-31,1199.74,1208.77,1198.21,1200.78,74913,15,0
2018-09-02,1200.68,1200.73,1199.31,1199.61,600,17,0
2018-09-03,1199.62,1203.8,1195.6,1200.98,51447,15,0
2018-09-04,1200.98,1201.93,1189.54,1191.85,76178,15,0
2018-09-05,1191.85,1198.31,1190.76,1196.97,65762,15,0
2018-09-06,1196.97,1206.95,1195.32,1200.24,69289,15,0
2018-09-07,1200.24,1203.48,1193.42,1195.83,78432,15,0
2018-09-09,1195.61,1196.46,1194.6,1195.01,1051,17,0
2018-09-10,1195.01,1198.45,1191.43,1195.49,60008,15,0
2018-09-11,1195.5,1199.32,1187.64,1197.69,64520,15,0
2018-09-12,1197.76,1208.43,1192.64,1206.28,67232,15,0
2018-09-13,1206.27,1212.6,1200.07,1202.18,75128,15,0
2018-09-14,1202.18,1208.52,1192.84,1193.43,73588,15,0
2018-09-16,1194.01,1194.73,1192.95,1194.15,619,21,0
2018-09-17,1194.15,1204.77,1192.74,1199.5,61680,13,0
2018-09-18,1199.51,1203.48,1195.82,1199.15,80560,15,0
2018-09-19,1199.15,1206.17,1198.11,1203.57,69139,15,0
2018-09-20,1203.57,1208.4,1201.26,1206.76,69674,14,0
2018-09-21,1206.76,1211.03,1191.78,1199.1,70026,15,0
2018-09-23,1198.5,1199.19,1197.68,1197.71,860,19,0
2018-09-24,1197.71,1204.12,1194.36,1198.98,52150,15,0
2018-09-25,1198.97,1203.28,1197.01,1201.77,55133,15,0
2018-09-26,1201.76,1202.44,1190.47,1195.22,87520,15,0
2018-09-27,1195.2,1198.52,1181.79,1183.56,62820,15,0
2018-09-28,1183.56,1193.91,1180.59,1191.51,63597,15,0
2018-09-30,1192.34,1192.34,1191.11,1191.45,645,21,0
2018-10-01,1191.43,1192.15,1184.51,1189.27,52680,15,0
2018-10-02,1189.27,1208.19,1188.68,1204.53,69853,15,0
2018-10-03,1204.55,1208.25,1196.43,1198.32,61860,15,0
2018-10-04,1198.32,1206.74,1195.95,1199.58,69793,15,0
2018-10-05,1199.58,1205.76,1197.2,1202.75,72411,15,0
2018-10-07,1203.18,1203.68,1202.66,1203.11,513,24,0
2018-10-08,1203.12,1204.04,1182.73,1187.97,37727,15,0
2018-10-09,1187.96,1191.83,1183.19,1188.95,60661,15,0
2018-10-10,1188.95,1194.86,1185.25,1193.89,61080,15,0
2018-10-11,1193.89,1226.3,1191.22,1222.85,84219,15,0
2018-10-12,1222.85,1223.42,1215.8,1217.76,62516,15,0
2018-10-14,1217.15,1219.23,1217.14,1218.83,827,19,0
2018-10-15,1218.83,1233.22,1218.77,1227.56,62465,15,0
2018-10-16,1227.56,1232.36,1223.4,1225.28,58379,15,0
2018-10-17,1225.28,1229.43,1220.53,1222.77,54224,15,0
2018-10-18,1222.76,1230.1,1218.63,1225.49,60790,15,0
2018-10-19,1225.5,1230.75,1223.02,1226.38,59144,15,0
2018-10-21,1226.52,1228.1,1226.52,1227.15,803,15,0
2018-10-22,1227.15,1229.51,1219.97,1221.78,49879,15,0
2018-10-23,1221.78,1239.71,1221.69,1231.63,56996,15,0
2018-10-24,1231.63,1234.52,1225.55,1233.53,59419,15,0
2018-10-25,1233.53,1239.13,1228.02,1231.61,58911,15,0
2018-10-26,1231.61,1243.36,1229.98,1233.53,83806,15,0
2018-10-28,1233.68,1234.7,1232.73,1232.73,1110,15,0
2018-10-29,1232.75,1235.34,1224.25,1230.03,68765,15,0
2018-10-30,1230.03,1230.53,1219.8,1222.53,52550,12,0
2018-10-31,1222.53,1222.83,1211.91,1215.99,58830,15,0
2018-11-01,1215.99,1237.37,1215.79,1232.92,61174,15,0
2018-11-02,1232.92,1236.37,1229.66,1232.75,69895,15,0
2018-11-04,1233.6,1234.13,1232.42,1234.04,921,16,0
2018-11-05,1234.04,1235.1,1226.82,1231.0,50914,15,0
2018-11-06,1231.0,1235.89,1223.44,1227.84,57774,15,0
2018-11-07,1227.84,1236.53,1222.93,1225.88,86765,13,0
2018-11-08,1225.88,1226.85,1220.01,1223.02,56447,12,0
2018-11-09,1223.12,1223.22,1206.65,1209.32,58247,15,0
2018-11-11,1210.07,1210.7,1208.86,1210.7,741,17,0
2018-11-12,1210.7,1211.39,1199.97,1202.31,51368,15,0
2018-11-13,1202.31,1205.11,1196.21,1203.11,60120,12,0
2018-11-14,1203.11,1216.49,1197.64,1210.93,76524,15,0
2018-11-15,1210.93,1216.42,1207.36,1213.92,68468,15,0
2018-11-16,1213.92,1225.23,1213.8,1221.2,58440,15,0
2018-11-18,1222.11,1222.73,1221.54,1222.48,1425,16,0
2018-11-19,1222.47,1225.16,1217.97,1224.1,50200,15,0
2018-11-20,1224.1,1228.72,1219.93,1221.57,66275,15,0
2018-11-21,1221.57,1230.03,1219.65,1225.74,51543,15,0
2018-11-22,1225.69,1229.06,1224.81,1227.34,34422,15,0
2018-11-23,1227.33,1228.46,1220.24,1222.51,43174,15,0
2018-11-25,1223.84,1224.32,1223.05,1224.17,666,23,0
2018-11-26,1224.17,1228.07,1221.65,1222.55,47342,15,0
2018-11-27,1222.55,1225.21,1211.86,1214.44,51045,15,0
2018-11-28,1214.44,1226.65,1211.15,1220.97,51856,15,0
2018-11-29,1220.95,1228.93,1220.65,1224.22,60053,15,0
2018-11-30,1224.21,1225.49,1216.62,1221.96,51786,15,0
2018-12-02,1222.69,1223.11,1221.94,1222.04,1148,18,0
2018-12-03,1222.04,1234.86,1221.25,1231.15,60288,15,0
2018-12-04,1231.15,1241.89,1230.45,1238.68,66274,15,0
2018-12-05,1238.67,1239.03,1233.25,1238.21,30296,16,0
2018-12-06,1238.21,1244.31,1234.68,1237.35,76614,14,0
2018-12-07,1237.33,1249.99,1237.25,1248.41,58079,15,0
2018-12-09,1250.06,1250.61,1248.75,1248.95,1205,15,0
2018-12-10,1248.97,1250.27,1241.55,1244.07,69950,15,0
2018-12-11,1244.07,1249.46,1240.96,1243.07,75601,15,0
2018-12-12,1243.07,1247.19,1241.94,1246.03,59465,15,0
2018-12-13,1246.04,1246.68,1240.05,1242.41,62233,15,0
2018-12-14,1242.41,1242.95,1232.89,1238.0,63463,15,0
2018-12-16,1235.44,1237.76,1235.44,1236.95,222,30,0
2018-12-17,1236.95,1248.06,1235.47,1245.83,45845,15,0
2018-12-18,1245.83,1250.33,1245.03,1249.45,57118,15,0
2018-12-19,1249.44,1257.99,1241.61,1244.01,77460,15,0
2018-12-20,1244.01,1266.45,1242.68,1261.96,61520,15,0
2018-12-21,1261.86,1262.7,1253.85,1255.38,48679,15,0
2018-12-23,1258.08,1259.02,1257.88,1258.78,1017,24,0
2018-12-24,1258.78,1269.75,1258.68,1268.3,34350,15,0
2018-12-26,1272.28,1279.05,1264.56,1269.0,41684,15,0
2018-12-27,1269.01,1278.92,1266.59,1274.66,51120,15,0
2018-12-28,1274.66,1282.1,1274.2,1280.59,44344,15,0
2018-12-30,1280.03,1280.43,1278.89,1279.71,605,17,0
2018-12-31,1279.7,1284.02,1277.38,1280.23,29454,15,0
2019-01-02,1281.28,1290.28,1278.75,1285.9,142968,0,0
2019-01-03,1285.89,1295.29,1284.65,1295.22,162996,0,0
2019-01-04,1295.23,1298.56,1276.7,1284.98,167970,0,0
2019-01-06,1284.87,1286.44,1284.21,1284.28,3504,0,0
2019-01-07,1284.27,1295.09,1282.71,1288.91,113171,0,0
2019-01-08,1288.91,1290.24,1279.43,1285.19,113958,0,0
2019-01-09,1285.18,1294.08,1280.15,1292.95,127326,0,0
2019-01-10,1292.95,1297.09,1286.19,1288.05,125116,0,0
